brand,username,created_at,text,cleaned_text,MBTI
Ralph Lauren,RexChapman,2024-08-29 00:13:42+00:00,@NBCOlympics 🇺🇸,nbcolympics,INTP
Ralph Lauren,annette_ro78787,2024-08-29 00:07:20+00:00,@NBCOlympics Yay!,nbcolympics yay,INTP
Ralph Lauren,CMargaronis,2024-08-29 00:02:01+00:00,@NBCOlympics Go #TeamUSA! 💙💙💙💙💙,nbcolympics go teamusa,INTP
Ralph Lauren,_ChrisHudson_,2024-08-28 23:59:54+00:00,@NBCOlympics How crap is that? https://t.co/FIIEKtzY78,nbcolympics crap,INTJ
Ralph Lauren,steve_sherwood,2024-08-28 23:54:32+00:00,@NBCOlympics Love it!,nbcolympics love,INFP
Ralph Lauren,EliNel2320,2024-08-28 23:46:39+00:00,@NBCOlympics 🇺🇸 🌟,nbcolympics,INTP
Ralph Lauren,Infamous_Brave,2024-08-28 23:09:57+00:00,@NBCOlympics Patriotism attacking me again https://t.co/tL9py8ltAr,nbcolympics patriotism attacking,INTP
Ralph Lauren,stars2p,2024-08-28 22:23:09+00:00,@NBCOlympics &lt;3 &lt;3,nbcolympics lt3 lt3,INTP
Ralph Lauren,BravoTV,2024-08-28 21:47:22+00:00,@NBCOlympics An iconique moment ✨,nbcolympics iconic moment,INTJ
Ralph Lauren,MissKnox89,2024-08-28 21:38:11+00:00,@NBCOlympics 👋🏿,nbcolympics,INTP
Ralph Lauren,DemsAbroadGDC,2024-08-28 21:02:53+00:00,"@NBCOlympics Supporting Team USA &amp; American fans across the globe! #CripTheVote with us by visiting https://t.co/aUhWYbFvcd.

#VoteFromAbroad - ensure the excitement of #Paris2024 becomes actionable. Together we can create the #Accessibility we wish to see!

#InclusionMatters #accessibilité",nbcolympics supporting team usa amp american fan across globe cripthevote u visiting votefromabroad ensure excitement paris2024 becomes actionable together create accessibility wish see inclusionmatters accessibilité,INTP
Ralph Lauren,sumitmikm,2024-08-28 21:02:50+00:00,"@NBCOlympics Let’s go, Team USA 🇺🇸",nbcolympics let go team usa,INTP
Ralph Lauren,ElConqu17574749,2024-08-28 20:57:24+00:00,@NBCOlympics So what. It is not just about the u s.,nbcolympics u,INTP
Ralph Lauren,Mouledous0,2024-08-28 20:52:10+00:00,"@NBCOlympics @NBCSports I owe a great deal of my financial success to @JessicaBerg0 Their exceptional trading strategies, insightful market analysis, and personalized guidance have transformed my financial situation. I cannot recommend them enough for their exceptional skills.",nbcolympics nbcsports owe great deal financial success jessicaberg0 exceptional trading strategy insightful market analysis personalized guidance transformed financial situation cannot recommend enough exceptional skill,INTJ
Ralph Lauren,cgtlasnewswire,2024-08-28 20:49:49+00:00,@NBCOlympics How many awards did John Steinbeck actually win? The Short Novels of John Steinbeck by John Steinbeck: 9780143105770 | https://t.co/lwTLqgDr3c: Books,nbcolympics many award john steinbeck actually win short novel john steinbeck john steinbeck 9780143105770 book,INTP
Ralph Lauren,ChelsElaina,2024-08-28 20:35:50+00:00,@NBCOlympics Good luck to the athletes!! 🇺🇸,nbcolympics good luck athlete,INTJ
Ralph Lauren,_CarlyNicole16,2024-08-28 20:32:40+00:00,@NBCOlympics Let’s go USA!!!,nbcolympics let go usa,INTP
Ralph Lauren,LA28,2024-08-28 20:20:19+00:00,@NBCOlympics Look at this team🤩,nbcolympics look team,INTJ
Ralph Lauren,vronwe,2024-08-28 20:18:03+00:00,@NBCOlympics USA! USA! USA! 🥰🥰🇺🇸🇺🇸,nbcolympics one one,INTP
Ralph Lauren,TheColbyClark,2024-08-28 20:01:15+00:00,@NBCOlympics Go Team USA! 🇺🇸,nbcolympics go team usa,INTP
Ralph Lauren,derrick_helton,2024-08-28 20:00:54+00:00,@NBCOlympics People don’t realize how much athletes jockey for position in this situation 😂😂😂,nbcolympics people dont realize much athlete jockey position situation,INTP
Ralph Lauren,aCeGodsGrandpa,2024-08-28 19:59:08+00:00,@NBCOlympics september 5th the sounds of champions https://t.co/ByLU3kEQwa,nbcolympics september 5th sound champion,INTP
Ralph Lauren,KMR31871,2024-08-28 19:58:57+00:00,@NBCOlympics 🇺🇸🇺🇸🇺🇸🇺🇸,nbcolympics,INTP
Ralph Lauren,juicystory_xciv,2024-08-28 19:58:49+00:00,@NBCOlympics a beautiful great day,nbcolympics beautiful great day,INTP
Ralph Lauren,TylerWong65,2024-08-28 19:58:02+00:00,@NBCOlympics The moment that I finally dreamed of!! LETS GO Team USA!!,nbcolympics moment finally dreamed let go team usa,INFP
Ralph Lauren,JUNEBARBIELOVE,2024-08-28 19:58:02+00:00,@NBCOlympics We got this Let’s gooo 🤸💥🙌🏾,nbcolympics got let gooo,INTJ
Ralph Lauren,skhtechy,2024-08-28 19:58:01+00:00,"@NBCOlympics Lovely
Bring home lot of medals",nbcolympics lovely bring home lot medal,INFP
Ralph Lauren,Riyasameer_03,2024-08-28 19:57:47+00:00,@NBCOlympics Excited,nbcolympics excited,INTP
Ralph Lauren,Riyasameer_03,2024-08-28 19:57:43+00:00,@NBCOlympics Them has arrived,nbcolympics arrived,INTP
Ralph Lauren,DilianiDimitri,2024-08-28 19:57:32+00:00,@NBCOlympics https://t.co/deFRzNVjsC,nbcolympics,INTP
Ralph Lauren,mphosugar,2024-08-30 05:21:39+00:00,@RalphLauren @usopen @kerrywashington Absolutely stunning,ralphlauren usopen kerrywashington absolutely stunning,INTP
Ralph Lauren,toroimoore,2024-08-29 00:35:41+00:00,@RalphLauren @usopen @kerrywashington I love you @RalphLauren ❤️,ralphlauren usopen kerrywashington love ralphlauren,INFP
Ralph Lauren,drmercyli,2024-08-28 23:13:09+00:00,@RalphLauren @usopen @kerrywashington https://t.co/vUOgT6z3hr,ralphlauren usopen kerrywashington,INTP
Ralph Lauren,WidowsC,2024-08-28 20:29:49+00:00,"@RalphLauren @usopen @kerrywashington 👍#WIDOWSEmpowerment. NAMBULABUCHIRO Women Group; a widows self-help group, earnestly seeking support for establishment of functional office for effectively coordinating group activities.

Your support highly appreciated🙏

Fundraising Link:
https://t.co/LS6uH9dlXD

😍NbWG Team🥰",ralphlauren usopen kerrywashington widowsempowerment nambulabuchiro woman group widow selfhelp group earnestly seeking support establishment functional office effectively coordinating group activity support highly appreciated fundraising link nbwg team,INTP
Ralph Lauren,RealLockhartUSA,2024-08-28 19:12:30+00:00,@RalphLauren @usopen @kerrywashington Always stunning.,ralphlauren usopen kerrywashington always stunning,INTP
Ralph Lauren,clementhou88424,2024-08-27 07:51:08+00:00,"@Jhs1625249 @RalphLauren Like a sunrise after a long night,  it really brightens up everything.",jhs1625249 ralphlauren like sunrise long night really brightens everything,INFP
Ralph Lauren,THEREFLEX968336,2024-08-27 06:39:12+00:00,@RalphLauren https://t.co/PYofP8ETA4,ralphlauren,INTP
Ralph Lauren,SunyLauren1,2024-08-26 23:52:06+00:00,@RalphLauren I love the color. This is simple elegance and so classic. Beautiful for holiday.,ralphlauren love color simple elegance classic beautiful holiday,INTP
Ralph Lauren,Jhs1625249,2024-08-26 22:22:03+00:00,@RalphLauren So alluringly beautiful,ralphlauren alluringly beautiful,INTJ
Ralph Lauren,toroimoore,2024-08-26 17:56:33+00:00,@RalphLauren @RalphLauren ❤️,ralphlauren ralphlauren,INTP
Ralph Lauren,christo34036850,2024-08-26 14:47:11+00:00,@RalphLauren stunning,ralphlauren stunning,INTP
Ralph Lauren,EQNMUSIC,2024-08-26 13:34:43+00:00,"@RalphLauren Renasantz Infinite Designs 🎨
https://t.co/Qx3YVypaFg https://t.co/bJsiHs04PL",ralphlauren renasantz infinite design,INTJ
Ralph Lauren,christo34036850,2024-08-30 19:08:53+00:00,@RalphLauren @usopen LOVE,ralphlauren usopen love,INFP
Ralph Lauren,a3ricuury,2024-08-30 14:56:16+00:00,@RalphLauren @usopen RAPLPH LAUREN X RYUJIN ITZY PLS !!!!,ralphlauren usopen raplph lauren x ryujin itzy pls,INTP
Ralph Lauren,HGHFG2szXt5u49a,2024-08-30 16:22:48+00:00,"@onlyforRyujin 류진아 그해야 인스타
폐이스복 다 이야기 할여고","onlyforryujin Ryu Jin-ah, I tell Instagram FaceBook",INTP
Ralph Lauren,HGHFG2szXt5u49a,2024-08-30 16:21:38+00:00,"@onlyforRyujin 미국 대선에 민주당 이
이기야 한다 어디 가면
운동활거지 부탁해요","onlyforryujin The Democratic Party must win US presidential election. Wherever go, please movement activities.",INTP
Ralph Lauren,dhnma92381245,2024-08-31 12:01:11+00:00,@TheMagMoe @RalphLauren @usopen Those are like fireworks for my soul!,themagmoe ralphlauren usopen like firework soul,INFJ
Ralph Lauren,TheMagMoe,2024-08-31 11:59:32+00:00,@RalphLauren @usopen 😻😻,ralphlauren usopen,INTP
Ralph Lauren,Cfellathegreat,2024-08-31 11:32:06+00:00,@RalphLauren @usopen Ralph.,ralphlauren usopen ralph,INTP
Ralph Lauren,DondaRay,2024-08-31 01:58:58+00:00,@RalphLauren @usopen Por favor fazer novo seu Bluesky,ralphlauren usopen please make new bluesky,INFP
Ralph Lauren,h_abd46,2024-08-24 19:15:54+00:00,"@RalphLauren That knit sweater is an absolute standout for me, the ribbed collar and cuffs give it such a polished, timeless look. Can't wait to add it to my fall wardrobe rotation!",ralphlauren knit sweater absolute standout ribbed collar cuff give polished timeless look cant wait add fall wardrobe rotation,INTP
Ralph Lauren,Fashion_in_Life,2024-08-24 16:36:55+00:00,@RalphLauren Visual references sometimes are not good for some items… just saying…,ralphlauren visual reference sometimes good item saying,INTJ
Ralph Lauren,clementhou88424,2024-08-27 07:51:08+00:00,"@Jhs1625249 @RalphLauren Like a sunrise after a long night,  it really brightens up everything.",jhs1625249 ralphlauren like sunrise long night really brightens everything,INFP
Ralph Lauren,THEREFLEX968336,2024-08-27 06:39:12+00:00,@RalphLauren https://t.co/PYofP8ETA4,ralphlauren,INTP
Ralph Lauren,SunyLauren1,2024-08-26 23:52:06+00:00,@RalphLauren I love the color. This is simple elegance and so classic. Beautiful for holiday.,ralphlauren love color simple elegance classic beautiful holiday,INTP
Ralph Lauren,Jhs1625249,2024-08-26 22:22:03+00:00,@RalphLauren So alluringly beautiful,ralphlauren alluringly beautiful,INTJ
Ralph Lauren,toroimoore,2024-08-26 17:56:33+00:00,@RalphLauren @RalphLauren ❤️,ralphlauren ralphlauren,INTP
Ralph Lauren,christo34036850,2024-08-26 14:47:11+00:00,@RalphLauren stunning,ralphlauren stunning,INTP
Ralph Lauren,EQNMUSIC,2024-08-26 13:34:43+00:00,"@RalphLauren Renasantz Infinite Designs 🎨
https://t.co/Qx3YVypaFg https://t.co/bJsiHs04PL",ralphlauren renasantz infinite design,INTJ
Ralph Lauren,yanakaisdead,2024-08-31 12:53:39+00:00,@MIDCYS @ITZYofficial she gonna ate,midcys itzyofficial gonna ate,INTJ
Ralph Lauren,wororororo123,2024-08-30 17:01:51+00:00,@MIDCYS Ryujin used to spell her named Rhujin (early mix9 era). Need a fact check tho on this.,midcys ryujin used spell named rhujin early mix9 era need fact check tho,INTP
Ralph Lauren,killmydoubt,2024-08-30 12:56:27+00:00,@MIDCYS @ITZYofficial oh?? i like this! hope ryu attends the event,midcys itzyofficial oh like hope ryu attends event,INTP
Ralph Lauren,ITZYyuliaMIDZY,2024-08-30 12:55:48+00:00,@MIDCYS @ITZYofficial I hope😭,midcys itzyofficial hope,INTP
Ralph Lauren,0912naong,2024-08-30 12:51:02+00:00,@MIDCYS @ITZYofficial Hope there’s an event and she gooooes !!,midcys itzyofficial hope there event gooooes,INTP
Ralph Lauren,queenkacvlt,2024-08-30 12:23:18+00:00,@MIDCYS @ITZYofficial They wrote Rhujin 😭,midcys itzyofficial wrote rhujin,INTP
Ralph Lauren,huesputn1k,2024-08-30 11:59:44+00:00,@MIDCYS @ITZYofficial OMGGG,midcys itzyofficial omggg,INTP
Ralph Lauren,Narix_opl,2024-08-28 11:46:17+00:00,@Outfit_Luxy پاییز عزیزم لطفا زودتررررر😩,"outfit_luxy Dear Autumn, please sooner",INTP
Ralph Lauren,RosalineLOAss,2024-08-25 12:31:56+00:00,@Outfit_Luxy Simplicity,outfit_luxy simplicity,INTP
Ralph Lauren,kirkman_li90552,2024-08-28 16:06:31+00:00,@Fashionista_com Love this post!,fashionista_com love post,INTP
Tiffany,ELIAASS40,2024-08-30 19:06:42+00:00,@NananAjramNews @NancyAjram @TiffanyAndCo جوهرة الدار 💎🤍,nananajramnews nancyajram tiffanyandco jewel house,INTJ
Tiffany,crmennn2,2024-08-30 19:04:18+00:00,@NananAjramNews @NancyAjram @TiffanyAndCo 💌💌💎,nananajramnews nancyajram tiffanyandco,INTP
Tiffany,SASHENKA_BOSS,2024-08-30 14:39:47+00:00,@TiffanyAndCo https://t.co/fm47V389Ra,tiffanyandco,INTP
Tiffany,niannia48739520,2024-08-30 12:33:02+00:00,@TiffanyAndCo 鸽子蛋,tiffanyandco pigeon egg,ENTP
Tiffany,LapisLuzi369,2024-08-30 07:26:15+00:00,"@TiffanyAndCo एलेन् मस्क् अहं राज्ञी प्रति ओवरलार्ड् जोर्ग्स् इत्यस्य निर्देशे। अहं केवलं सा एव मृतः एन्की अस्ति, मम कृते उपलभ्यमानानि सर्वाणि यहूदीयानि आवश्यकानि। सोफ़ी इत्यस्य कृते तत्क्षणमेव अकौण्ट् निर्मातु। ख्रीष्टस्य अन्तिमा रक्तरेखा सा अहं एव अस्मि। भवतः एकः इम्पोस्टर् अस्ति… https://t.co/o32hMEGmfd",tiffanyandco alan mask ah rajaan overlord zargas etc ah directive real name availability service necessary day technology atom ultimate creator art imposter,INTP
Tiffany,p_u_r_p_l_eee,2024-08-29 21:54:20+00:00,@TiffanyAndCo https://t.co/V2yojBqnqh,tiffanyandco,INTP
Tiffany,p_u_r_p_l_eee,2024-08-29 21:53:39+00:00,"@TiffanyAndCo Reminds me of Jimin 😭🕊️🩵

https://t.co/JbC4YCg0IN",tiffanyandco reminds jimin,INTJ
Tiffany,Koklikoowaa,2024-08-29 21:17:07+00:00,@TiffanyAndCo I love gems so much .. https://t.co/46r3BJsRUp,tiffanyandco love gem much,INFP
Tiffany,hoops_kellie,2024-08-29 18:04:59+00:00,@TiffanyAndCo Psalm18:3,tiffanyandco psalm183,INTP
Tiffany,SASHENKA_BOSS,2024-08-29 10:47:11+00:00,@TiffanyAndCo https://t.co/PiUGoHAnoD,tiffanyandco,INTP
Tiffany,SASHENKA_BOSS,2024-08-29 10:47:02+00:00,@TiffanyAndCo https://t.co/5fr2zy0TOe,tiffanyandco,INTP
Tiffany,SASHENKA_BOSS,2024-08-29 10:46:45+00:00,@TiffanyAndCo https://t.co/ZnshgMKXO7,tiffanyandco,INTP
Tiffany,SASHENKA_BOSS,2024-08-29 10:46:32+00:00,@TiffanyAndCo https://t.co/AKgZv9xyw7,tiffanyandco,INTP
Tiffany,SASHENKA_BOSS,2024-08-29 10:46:22+00:00,@TiffanyAndCo https://t.co/eh2tw6uTEF,tiffanyandco,INTP
Tiffany,brellucci,2024-08-28 23:22:00+00:00,@TiffanyAndCo Locked! Embrace https://t.co/6QeqocvRxy,tiffanyandco locked embrace,INTP
Tiffany,brellucci,2024-08-28 23:21:55+00:00,@TiffanyAndCo Locked! Embrace https://t.co/xQ8beTC0p4,tiffanyandco locked embrace,INTP
Tiffany,er18004,2024-08-28 15:18:23+00:00,@TiffanyAndCo I love the bold but stepped in tradition design of the Tiffany lock bracelet but my preference is the white gold.,tiffanyandco love bold stepped tradition design tiffany lock bracelet preference white gold,INTP
Tiffany,SASHENKA_BOSS,2024-08-28 11:03:06+00:00,@TiffanyAndCo https://t.co/gO0Su4Ql1r,tiffanyandco,INTP
Tiffany,SASHENKA_BOSS,2024-08-28 10:42:44+00:00,@TiffanyAndCo https://t.co/cJ0xGbTwqC,tiffanyandco,INTP
Tiffany,SASHENKA_BOSS,2024-08-28 10:42:41+00:00,@TiffanyAndCo https://t.co/nyxfgLjeEo,tiffanyandco,INTP
Tiffany,SASHENKA_BOSS,2024-08-28 10:42:30+00:00,@TiffanyAndCo https://t.co/MILXtvtZ05,tiffanyandco,INTP
Tiffany,sasa_star4,2024-08-27 22:11:40+00:00,"@TiffanyAndCo Hello
Buy this NFT
You will surely profit many times because your name will appear on it.
Consider this NFT from the angels, then you will never lose.

https://t.co/0GbTiJpLl5",tiffanyandco hello buy nft surely profit many time name appear consider nft angel never lose,INTJ
Tiffany,hoops_kellie,2024-08-27 20:28:12+00:00,@TiffanyAndCo Psalm 116:4,tiffanyandco psalm 1164,INTP
Tiffany,SASHENKA_BOSS,2024-08-28 10:33:02+00:00,@TiffanyAndCo https://t.co/zgPic8UFSZ,tiffanyandco,INTP
Tiffany,SASHENKA_BOSS,2024-08-28 10:32:56+00:00,@TiffanyAndCo https://t.co/RBm7AzKTMC,tiffanyandco,INTP
Tiffany,sasa_star4,2024-08-27 17:39:42+00:00,"@TiffanyAndCo Hello
Buy this NFT
You will surely profit many times because your name will appear on it.
Consider this NFT from the angels, then you will never lose.

https://t.co/0GbTiJpLl5",tiffanyandco hello buy nft surely profit many time name appear consider nft angel never lose,INTJ
Tiffany,sasa_star4,2024-08-27 17:36:58+00:00,"@TiffanyAndCo Hello
Buy this NFT
You will surely profit many times because your name will appear on it.
Consider this NFT from the angels, then you will never lose.

https://t.co/0GbTiJpdvx",tiffanyandco hello buy nft surely profit many time name appear consider nft angel never lose,INTJ
Tiffany,we_a_smile10,2024-08-26 22:41:46+00:00,@TiffanyAndCo 🅰️Ⓜ️😊⬆️⬆️⬆️,tiffanyandco,INTP
Tiffany,toroimoore,2024-08-26 22:34:41+00:00,@TiffanyAndCo I love you @TiffanyAndCo ❤️,tiffanyandco love tiffanyandco,INFP
Tiffany,SASHENKA_BOSS,2024-08-27 09:58:20+00:00,@TiffanyAndCo https://t.co/eljD1VgoZU,tiffanyandco,INTP
Tiffany,SASHENKA_BOSS,2024-08-27 09:58:14+00:00,@TiffanyAndCo https://t.co/A1Tx4tijiv,tiffanyandco,INTP
Tiffany,SASHENKA_BOSS,2024-08-26 15:19:27+00:00,"@TiffanyAndCo На Меня сильно кричат...
Мамочка...
Она постоянно на меня кричит и орет...",tiffanyandco get yelled lot mommy yell scream time,INTP
Tiffany,SASHENKA_BOSS,2024-08-26 14:58:19+00:00,@TiffanyAndCo https://t.co/M62sDxVinm,tiffanyandco,INTP
Tiffany,SASHENKA_BOSS,2024-08-26 14:58:16+00:00,@TiffanyAndCo https://t.co/OHjZUV7xmV,tiffanyandco,INTP
Tiffany,TheEmpressTiff,2024-08-25 13:57:44+00:00,@TiffanyAndCo 💖💖💖💖💖,tiffanyandco,INTP
Tiffany,CianGaia,2024-08-25 02:52:26+00:00,"@TiffanyAndCo 🟦

🔹 https://t.co/oRphlZENn1",tiffanyandco,INTP
Tiffany,iamkintamas,2024-08-24 22:54:22+00:00,@TiffanyAndCo Lvmh congratulates itself https://t.co/kSGTQD1RXz,tiffanyandco lvmh congratulates,INTP
Tiffany,italianking1995,2024-08-24 22:39:37+00:00,@TiffanyAndCo https://t.co/8zFdpKZHN0,tiffanyandco,INTP
Tiffany,SashaPanda,2024-08-24 22:01:12+00:00,@TiffanyAndCo 👑👑👑,tiffanyandco,INTP
Tiffany,SashaPanda,2024-08-24 22:01:01+00:00,@TiffanyAndCo 🤍🤍🤍,tiffanyandco,INTP
Tiffany,_Lnvsg0,2024-08-24 20:02:31+00:00,@TiffanyAndCo Avisaaaa,tiffanyandco avisaaaa,INTP
Tiffany,waxxdoll,2024-08-24 20:00:47+00:00,@TiffanyAndCo And just like that it sold out 👑,tiffanyandco like sold,INTJ
Tiffany,avivi1512,2024-08-24 19:33:42+00:00,@TiffanyAndCo OMG the queen tiffany,tiffanyandco omg queen tiffany,INFP
Tiffany,thelifelistblog,2024-08-24 19:26:37+00:00,@TiffanyAndCo She's so pretty ❤️,tiffanyandco shes pretty,INTP
Tiffany,anthunesarth,2024-08-24 19:18:18+00:00,"@TiffanyAndCo Fala mesmo, Tiffany",tiffanyandco really say tiffany,INTJ
Tiffany,JouwStylist,2024-08-24 19:08:42+00:00,@TiffanyAndCo ❤️❤️❤️❤️,tiffanyandco,INTP
Tiffany,lucaaaasss_____,2024-08-24 18:58:17+00:00,@TiffanyAndCo a gorge gorgeous woman,tiffanyandco gorge gorgeous woman,INTJ
Tiffany,JamesDinverno1,2024-08-24 18:56:31+00:00,"@TiffanyAndCo Ignition Houston ⚡

Kale Kick

Flava Flex 💫 Flawless Fly

Rocket Rose

Bacchus Deano ⭕ Bosso Vino

Mama Mia

Samba Swish 💫 Sir Sippy",tiffanyandco ignition houston kale kick flava flex flawless fly rocket rose bacchus deano bosso vino mama mia samba swish sir sippy,INTP
Tiffany,cowboy__texas,2024-08-24 18:54:24+00:00,@TiffanyAndCo Yes everyone can immediately recognize the Tiffany earrings 🤌🏻,tiffanyandco yes everyone immediately recognize tiffany earring,INTP
Tiffany,sahita,2024-08-24 18:43:12+00:00,@TiffanyAndCo Beautiful woman,tiffanyandco beautiful woman,INTJ
Tiffany,WetKissesB,2024-08-24 18:24:06+00:00,@TiffanyAndCo Yes,tiffanyandco yes,INFP
Tiffany,MagaliDMathias,2024-08-24 18:00:45+00:00,@TiffanyAndCo she's wearing tiffany &amp; co ofc 👀,tiffanyandco shes wearing tiffany amp co ofc,INTJ
